datetime,event,value,baseline,astronaut
2017-05-03 10:56:32.340540,find_astronaut,39.96632385253906,39.919577026367186,False
2017-05-03 10:56:58.013740,find_astronaut,39.72146224975586,39.919577026367186,False
2017-05-03 10:57:19.375119,find_astronaut,39.625,39.919577026367186,False
2017-05-03 10:57:34.883703,find_astronaut,39.561927795410156,39.919577026367186,False
2017-05-03 10:57:56.063197,find_astronaut,39.66210174560547,39.919577026367186,False
2017-05-03 10:58:18.825146,find_astronaut,39.929222106933594,39.919577026367186,False
2017-05-03 10:58:32.439735,find_astronaut,39.35045623779297,39.919577026367186,False
2017-05-03 10:58:54.764103,find_astronaut,39.59532165527344,39.919577026367186,False
2017-05-03 10:59:18.177724,find_astronaut,39.30964660644531,39.919577026367186,False
2017-05-03 10:59:39.199210,find_astronaut,39.30964660644531,39.919577026367186,False
2017-05-03 10:59:58.335793,find_astronaut,40.2853889465332,39.919577026367186,False
2017-05-03 11:00:18.078321,find_astronaut,39.45063018798828,39.919577026367186,False
2017-05-03 11:00:35.781398,find_astronaut,39.547088623046875,39.919577026367186,False
2017-05-03 11:01:02.913309,find_astronaut,39.383846282958984,39.919577026367186,False
2017-05-03 11:01:37.191180,find_astronaut,39.67323303222656,39.919577026367186,False
2017-05-03 11:01:57.774849,find_astronaut,38.742008209228516,39.919577026367186,False
2017-05-03 11:02:17.216255,find_astronaut,39.18350601196289,39.919577026367186,False
2017-05-03 11:02:38.399236,find_astronaut,39.435787200927734,39.919577026367186,False
2017-05-03 11:03:04.050378,find_astronaut,39.339324951171875,39.919577026367186,False
2017-05-03 11:03:37.398368,get_baseline_values,[39.14640426635742, 38.823631286621094, 39.502567291259766, 39.43207931518555, 39.261417388916016],39.919577026367186,False
2017-05-03 11:03:37.400310,find_range,0.6789360046386719,39.919577026367186,False
2017-05-03 11:03:37.402072,baseline_humidity,39.233219909667966,39.919577026367186,False
2017-05-03 11:03:37.405784,find_astronaut,39.29109573364258,39.233219909667966,False
2017-05-03 11:03:52.948951,find_astronaut,39.209476470947266,39.233219909667966,False
2017-05-03 11:04:13.109482,find_astronaut,39.3133544921875,39.233219909667966,False
2017-05-03 11:04:28.639657,find_astronaut,39.2651252746582,39.233219909667966,False
2017-05-03 11:04:50.967503,find_astronaut,39.261417388916016,39.233219909667966,False
2017-05-03 11:05:06.633087,find_astronaut,38.84218215942383,39.233219909667966,False
2017-05-03 11:05:37.846458,find_astronaut,38.91267013549805,39.233219909667966,False
2017-05-03 11:05:58.385087,find_astronaut,38.86814880371094,39.233219909667966,False
2017-05-03 11:06:11.755209,find_astronaut,39.30964660644531,39.233219909667966,False
2017-05-03 11:06:38.465102,find_astronaut,38.92380142211914,39.233219909667966,False
2017-05-03 11:07:05.175254,find_astronaut,39.287384033203125,39.233219909667966,False
2017-05-03 11:07:24.424515,find_astronaut,38.98316192626953,39.233219909667966,False
2017-05-03 11:07:45.149718,find_astronaut,38.86814880371094,39.233219909667966,False
2017-05-03 11:08:09.315256,find_astronaut,38.99058151245117,39.233219909667966,False
2017-05-03 11:08:26.109409,find_astronaut,38.823631286621094,39.233219909667966,False
2017-05-03 11:08:35.640575,find_astronaut,40.00342559814453,39.233219909667966,False
2017-05-03 11:08:56.709376,find_astronaut,37.936927795410156,39.233219909667966,False
2017-05-03 11:09:17.773304,find_astronaut,39.2762565612793,39.233219909667966,False
2017-05-03 11:09:31.384687,find_astronaut,39.02397155761719,39.233219909667966,False
2017-05-03 11:09:58.093235,find_astronaut,39.046234130859375,39.233219909667966,False
2017-05-03 11:10:25.739656,find_astronaut,38.60102844238281,39.233219909667966,False
2017-05-03 11:10:43.170594,find_astronaut,38.19292449951172,39.233219909667966,False
2017-05-03 11:10:57.808741,find_astronaut,39.14269256591797,39.233219909667966,False
2017-05-03 11:11:24.162373,find_astronaut,39.053653717041016,39.233219909667966,False
2017-05-03 11:11:38.931790,find_astronaut,38.742008209228516,39.233219909667966,False
2017-05-03 11:12:05.683754,find_astronaut,38.25970458984375,39.233219909667966,False
2017-05-03 11:12:26.873601,find_astronaut,39.07591247558594,39.233219909667966,False
2017-05-03 11:12:39.300450,find_astronaut,38.838470458984375,39.233219909667966,False
2017-05-03 11:12:56.492983,find_astronaut,38.97574234008789,39.233219909667966,False
2017-05-03 11:13:22.452891,find_astronaut,39.202056884765625,39.233219909667966,False
2017-05-03 11:13:53.878379,get_baseline_values,[39.287384033203125, 39.1612434387207, 39.07962417602539, 38.986873626708984, 39.30964660644531],39.233219909667966,False
2017-05-03 11:13:53.880434,find_range,0.3227729797363281,39.233219909667966,False
2017-05-03 11:13:53.882160,baseline_humidity,39.164954376220706,39.233219909667966,False
2017-05-03 11:13:53.885866,find_astronaut,39.06478500366211,39.164954376220706,False
2017-05-03 11:14:06.510641,find_astronaut,38.526824951171875,39.164954376220706,False
2017-05-03 11:14:24.974292,find_astronaut,38.934932708740234,39.164954376220706,False
2017-05-03 11:14:50.260557,find_astronaut,38.077911376953125,39.164954376220706,False
2017-05-03 11:15:07.770585,find_astronaut,38.408103942871094,39.164954376220706,False
2017-05-03 11:15:31.171697,find_astronaut,38.94606018066406,39.164954376220706,False
2017-05-03 11:15:51.337176,find_astronaut,38.9646110534668,39.164954376220706,False
2017-05-03 11:16:18.070957,find_astronaut,38.99800109863281,39.164954376220706,False
2017-05-03 11:16:43.773379,find_astronaut,38.456336975097656,39.164954376220706,False
2017-05-03 11:17:02.368995,find_astronaut,38.77539825439453,39.164954376220706,False
2017-05-03 11:17:22.425215,find_astronaut,39.09446334838867,39.164954376220706,False
2017-05-03 11:17:43.719222,find_astronaut,38.54908752441406,39.164954376220706,False
2017-05-03 11:18:05.565133,find_astronaut,38.65296936035156,39.164954376220706,False
2017-05-03 11:18:40.045101,find_astronaut,38.74571990966797,39.164954376220706,False
2017-05-03 11:19:09.357328,find_astronaut,38.675228118896484,39.164954376220706,False
2017-05-03 11:19:37.628128,find_astronaut,38.39326477050781,39.164954376220706,False
2017-05-03 11:19:52.329486,find_astronaut,38.43778610229492,39.164954376220706,False
2017-05-03 11:20:21.659404,find_astronaut,38.734588623046875,39.164954376220706,False
2017-05-03 11:20:48.454692,find_astronaut,38.43036651611328,39.164954376220706,False
2017-05-03 11:21:04.102907,find_astronaut,38.70119857788086,39.164954376220706,False
2017-05-03 11:21:29.445116,find_astronaut,38.560218811035156,39.164954376220706,False
2017-05-03 11:21:48.906130,find_astronaut,38.727169036865234,39.164954376220706,False
2017-05-03 11:22:02.527717,find_astronaut,38.5008544921875,39.164954376220706,False
2017-05-03 11:22:35.375148,find_astronaut,38.61957931518555,39.164954376220706,False
2017-05-03 11:22:58.615720,find_astronaut,37.628997802734375,39.164954376220706,False
2017-05-03 11:23:24.685130,find_astronaut,37.88869857788086,39.164954376220706,False
2017-05-03 11:23:39.141676,find_astronaut,38.40068435668945,39.164954376220706,False
2017-05-03 11:24:00.508411,get_baseline_values,[38.560218811035156, 38.389556884765625, 38.3116455078125, 38.43407440185547, 38.563926696777344],39.164954376220706,False
2017-05-03 11:24:00.510387,find_range,0.25228118896484375,39.164954376220706,False
2017-05-03 11:24:00.512117,baseline_humidity,38.45188446044922,39.164954376220706,False
2017-05-03 11:24:00.515907,find_astronaut,38.448917388916016,38.45188446044922,False
2017-05-03 11:24:10.180533,find_astronaut,38.285675048828125,38.45188446044922,False
2017-05-03 11:24:38.487356,find_astronaut,38.25970458984375,38.45188446044922,False
2017-05-03 11:24:57.088233,find_astronaut,38.37100601196289,38.45188446044922,False
2017-05-03 11:25:21.530560,find_astronaut,37.7440071105957,38.45188446044922,False
2017-05-03 11:25:40.805162,find_astronaut,38.62699890136719,38.45188446044922,False
2017-05-03 11:26:12.292222,find_astronaut,38.31535339355469,38.45188446044922,False
2017-05-03 11:26:39.443718,find_astronaut,38.404396057128906,38.45188446044922,False
2017-05-03 11:27:11.372636,find_astronaut,38.42294692993164,38.45188446044922,False
2017-05-03 11:27:43.305702,find_astronaut,37.981449127197266,38.45188446044922,False
2017-05-03 11:28:14.519603,find_astronaut,38.63813018798828,38.45188446044922,False
2017-05-03 11:28:30.364887,find_astronaut,38.53424835205078,38.45188446044922,False
2017-05-03 11:28:52.532972,find_astronaut,38.3487434387207,38.45188446044922,False
2017-05-03 11:29:08.185687,find_astronaut,38.44520568847656,38.45188446044922,False
2017-05-03 11:29:30.445122,find_astronaut,38.48230743408203,38.45188446044922,False
2017-05-03 11:30:05.855112,find_astronaut,38.43778610229492,38.45188446044922,False
2017-05-03 11:30:28.172339,find_astronaut,38.47117614746094,38.45188446044922,False
2017-05-03 11:31:00.515116,find_astronaut,38.6603889465332,38.45188446044922,False
2017-05-03 11:31:33.824746,find_astronaut,38.54908752441406,38.45188446044922,False
2017-05-03 11:31:51.402595,find_astronaut,38.16324234008789,38.45188446044922,False
2017-05-03 11:32:05.030784,find_astronaut,38.441497802734375,38.45188446044922,False
2017-05-03 11:32:39.525100,find_astronaut,38.2448616027832,38.45188446044922,False
2017-05-03 11:32:58.343485,find_astronaut,38.55279541015625,38.45188446044922,False
2017-05-03 11:33:14.067813,find_astronaut,38.51569747924805,38.45188446044922,False
2017-05-03 11:33:37.753048,find_astronaut,39.435787200927734,38.45188446044922,False
2017-05-03 11:34:08.136027,get_baseline_values,[38.85702133178711, 38.441497802734375, 38.75685119628906, 39.07962417602539, 38.64925765991211],38.45188446044922,False
2017-05-03 11:34:08.138203,find_range,0.6381263732910156,38.45188446044922,False
2017-05-03 11:34:08.140206,baseline_humidity,38.75685043334961,38.45188446044922,False
2017-05-03 11:34:08.143902,find_astronaut,38.87928009033203,38.75685043334961,False
2017-05-03 11:34:29.313113,find_astronaut,38.905250549316406,38.75685043334961,False
2017-05-03 11:34:58.629997,find_astronaut,38.934932708740234,38.75685043334961,False
2017-05-03 11:35:19.370635,find_astronaut,39.0684928894043,38.75685043334961,False
2017-05-03 11:35:49.587275,find_astronaut,38.81991958618164,38.75685043334961,False
2017-05-03 11:36:04.050683,find_astronaut,39.03510284423828,38.75685043334961,False
2017-05-03 11:36:16.476610,find_astronaut,38.875572204589844,38.75685043334961,False
2017-05-03 11:36:41.815133,find_astronaut,38.682647705078125,38.75685043334961,False
2017-05-03 11:36:57.354182,find_astronaut,38.823631286621094,38.75685043334961,False
2017-05-03 11:37:19.399254,find_astronaut,38.934932708740234,38.75685043334961,False
2017-05-03 11:37:33.866034,find_astronaut,39.443206787109375,38.75685043334961,False
2017-05-03 11:38:03.675144,find_astronaut,38.563926696777344,38.75685043334961,False
2017-05-03 11:38:29.975535,find_astronaut,38.90896224975586,38.75685043334961,False
2017-05-03 11:38:47.417677,find_astronaut,38.831050872802734,38.75685043334961,False
2017-05-03 11:39:02.579131,find_astronaut,38.742008209228516,38.75685043334961,False
2017-05-03 11:39:20.143412,find_astronaut,38.831050872802734,38.75685043334961,False
2017-05-03 11:39:34.214289,find_astronaut,38.70491027832031,38.75685043334961,False
2017-05-03 11:40:02.500675,find_astronaut,38.70119857788086,38.75685043334961,False
2017-05-03 11:40:19.580527,find_astronaut,39.1612434387207,38.75685043334961,False
2017-05-03 11:40:49.819408,find_astronaut,38.96832275390625,38.75685043334961,False
2017-05-03 11:41:05.078842,find_astronaut,39.061073303222656,38.75685043334961,False
2017-05-03 11:41:19.574228,find_astronaut,38.64183807373047,38.75685043334961,False
2017-05-03 11:41:40.289213,find_astronaut,39.81792449951172,38.75685043334961,False
2017-05-03 11:42:04.945356,find_astronaut,38.76055908203125,38.75685043334961,False
2017-05-03 11:42:22.374034,find_astronaut,38.64183807373047,38.75685043334961,False
2017-05-03 11:43:00.195096,find_astronaut,38.92008972167969,38.75685043334961,False
2017-05-03 11:43:15.361171,find_astronaut,38.749427795410156,38.75685043334961,False
2017-05-03 11:43:30.014440,find_astronaut,38.612159729003906,38.75685043334961,False
2017-05-03 11:43:44.513005,find_astronaut,39.08704376220703,38.75685043334961,False
2017-05-03 11:44:01.592296,find_astronaut,38.81621170043945,38.75685043334961,False
2017-05-03 11:44:21.968320,get_baseline_values,[38.793949127197266, 38.54166793823242, 38.905250549316406, 38.882991790771484, 38.986873626708984],38.75685043334961,False
2017-05-03 11:44:21.976034,find_range,0.4452056884765625,38.75685043334961,False
2017-05-03 11:44:21.978390,baseline_humidity,38.822146606445315,38.75685043334961,False
2017-05-03 11:44:21.982089,find_astronaut,38.64183807373047,38.822146606445315,False
2017-05-03 11:44:31.170680,find_astronaut,38.181793212890625,38.822146606445315,False
2017-05-03 11:44:49.500265,find_astronaut,39.046234130859375,38.822146606445315,False
2017-05-03 11:45:05.974817,find_astronaut,38.838470458984375,38.822146606445315,False
2017-05-03 11:45:37.113853,find_astronaut,38.69377899169922,38.822146606445315,False
2017-05-03 11:46:00.188892,find_astronaut,38.75685119628906,38.822146606445315,False
2017-05-03 11:46:17.855817,find_astronaut,38.578765869140625,38.822146606445315,False
2017-05-03 11:46:44.557731,find_astronaut,38.54166793823242,38.822146606445315,False
2017-05-03 11:46:57.996426,find_astronaut,38.64183807373047,38.822146606445315,False
2017-05-03 11:47:18.559591,find_astronaut,39.001712799072266,38.822146606445315,False
2017-05-03 11:47:37.185103,find_astronaut,38.91267013549805,38.822146606445315,False
2017-05-03 11:47:51.248256,find_astronaut,38.71603775024414,38.822146606445315,False
2017-05-03 11:48:08.123011,find_astronaut,38.949771881103516,38.822146606445315,False
2017-05-03 11:48:30.685133,find_astronaut,38.81991958618164,38.822146606445315,False
2017-05-03 11:48:40.220712,find_astronaut,38.42665481567383,38.822146606445315,False
2017-05-03 11:49:09.255847,find_astronaut,38.73830032348633,38.822146606445315,False
2017-05-03 11:49:40.115127,find_astronaut,38.73830032348633,38.822146606445315,False
2017-05-03 11:50:00.133660,find_astronaut,39.253997802734375,38.822146606445315,False
2017-05-03 11:50:14.613562,find_astronaut,39.13527297973633,38.822146606445315,False
2017-05-03 11:50:37.945161,find_astronaut,38.79024124145508,38.822146606445315,False
2017-05-03 11:50:53.599772,find_astronaut,39.07962417602539,38.822146606445315,False
2017-05-03 11:51:13.415176,find_astronaut,38.560218811035156,38.822146606445315,False
2017-05-03 11:51:33.955162,find_astronaut,38.80508041381836,38.822146606445315,False
2017-05-03 11:51:50.488449,find_astronaut,38.853309631347656,38.822146606445315,False
2017-05-03 11:52:07.770412,find_astronaut,38.612159729003906,38.822146606445315,False
2017-05-03 11:52:43.925189,find_astronaut,38.682647705078125,38.822146606445315,False
2017-05-03 11:53:01.132606,find_astronaut,39.04994201660156,38.822146606445315,False
2017-05-03 11:53:26.475520,find_astronaut,39.261417388916016,38.822146606445315,False
2017-05-03 11:53:47.016001,find_astronaut,38.8125,38.822146606445315,False
2017-05-03 11:54:20.055124,find_astronaut,39.150115966796875,38.822146606445315,False
2017-05-03 11:54:45.268262,get_baseline_values,[38.84218215942383, 39.10188293457031, 38.82733917236328, 38.84218215942383, 38.78282165527344],38.822146606445315,False
2017-05-03 11:54:45.270484,find_range,0.319061279296875,38.822146606445315,False
2017-05-03 11:54:45.272276,baseline_humidity,38.87928161621094,38.822146606445315,False
2017-05-03 11:54:45.276110,find_astronaut,39.09446334838867,38.87928161621094,False
2017-05-03 11:55:00.430873,find_astronaut,38.85702133178711,38.87928161621094,False
2017-05-03 11:55:23.502034,find_astronaut,39.25028610229492,38.87928161621094,False
2017-05-03 11:56:01.229915,find_astronaut,38.3116455078125,38.87928161621094,False
2017-05-03 11:56:32.439205,find_astronaut,39.62129211425781,38.87928161621094,False
2017-05-03 11:56:49.940645,find_astronaut,38.87928009033203,38.87928161621094,False
2017-05-03 11:57:09.615199,find_astronaut,38.560218811035156,38.87928161621094,False
2017-05-03 11:57:34.955100,find_astronaut,38.801368713378906,38.87928161621094,False
2017-05-03 11:57:57.180604,find_astronaut,39.84018325805664,38.87928161621094,False
2017-05-03 11:58:15.608809,find_astronaut,39.10930252075195,38.87928161621094,False
2017-05-03 11:58:35.778609,find_astronaut,39.2651252746582,38.87928161621094,False
2017-05-03 11:58:58.174304,find_astronaut,38.80508041381836,38.87928161621094,False
2017-05-03 11:59:10.529194,find_astronaut,38.793949127197266,38.87928161621094,False
2017-05-03 11:59:30.585044,find_astronaut,38.77539825439453,38.87928161621094,False
2017-05-03 11:59:46.761934,find_astronaut,38.845890045166016,38.87928161621094,False
2017-05-03 12:00:08.163914,find_astronaut,38.64554977416992,38.87928161621094,False
2017-05-03 12:00:25.035578,find_astronaut,39.31706619262695,38.87928161621094,False
2017-05-03 12:00:56.382886,find_astronaut,39.105594635009766,38.87928161621094,False
2017-05-03 12:01:17.753498,find_astronaut,39.046234130859375,38.87928161621094,False
2017-05-03 12:01:40.983636,find_astronaut,39.33561706542969,38.87928161621094,False
2017-05-03 12:01:57.838788,find_astronaut,38.986873626708984,38.87928161621094,False
2017-05-03 12:02:19.020233,find_astronaut,38.83476257324219,38.87928161621094,False
2017-05-03 12:02:54.435102,find_astronaut,38.9163818359375,38.87928161621094,False
2017-05-03 12:03:21.610543,find_astronaut,38.80879211425781,38.87928161621094,False
2017-05-03 12:03:41.435160,find_astronaut,38.630706787109375,38.87928161621094,False
2017-05-03 12:03:55.825924,find_astronaut,39.12785339355469,38.87928161621094,False
2017-05-03 12:04:04.292986,find_astronaut,38.623287200927734,38.87928161621094,False
2017-05-03 12:04:33.606874,find_astronaut,39.0684928894043,38.87928161621094,False
2017-05-03 12:05:14.053319,get_baseline_values,[39.038814544677734, 39.00542449951172, 39.17608642578125, 39.164955139160156, 39.1241455078125],38.87928161621094,False
2017-05-03 12:05:14.055303,find_range,0.17066192626953125,38.87928161621094,False
2017-05-03 12:05:14.057022,baseline_humidity,39.10188522338867,38.87928161621094,False
2017-05-03 12:05:14.060858,find_astronaut,38.90896224975586,39.10188522338867,False
2017-05-03 12:05:30.921914,find_astronaut,39.10188293457031,39.10188522338867,False
2017-05-03 12:05:50.815118,find_astronaut,38.99800109863281,39.10188522338867,False
2017-05-03 12:06:17.171651,find_astronaut,38.7642707824707,39.10188522338867,False
2017-05-03 12:06:33.836504,find_astronaut,38.64925765991211,39.10188522338867,False
2017-05-03 12:06:59.175267,find_astronaut,38.96090316772461,39.10188522338867,False
2017-05-03 12:07:19.192619,find_astronaut,38.994293212890625,39.10188522338867,False
2017-05-03 12:07:38.785062,find_astronaut,38.96090316772461,39.10188522338867,False
2017-05-03 12:07:51.910931,find_astronaut,38.80879211425781,39.10188522338867,False
2017-05-03 12:08:22.785084,find_astronaut,38.55279541015625,39.10188522338867,False
2017-05-03 12:08:55.135130,find_astronaut,38.89411926269531,39.10188522338867,False
2017-05-03 12:09:12.828742,find_astronaut,38.934932708740234,39.10188522338867,False
2017-05-03 12:09:30.024689,find_astronaut,38.2448616027832,39.10188522338867,False
2017-05-03 12:09:50.740704,find_astronaut,38.53053665161133,39.10188522338867,False
2017-05-03 12:10:02.870602,find_astronaut,38.623287200927734,39.10188522338867,False
2017-05-03 12:10:26.355456,find_astronaut,38.70119857788086,39.10188522338867,False
2017-05-03 12:10:55.690641,find_astronaut,38.86814880371094,39.10188522338867,False
2017-05-03 12:11:24.379998,find_astronaut,38.97574234008789,39.10188522338867,False
2017-05-03 12:11:37.000585,find_astronaut,38.66409683227539,39.10188522338867,False
2017-05-03 12:11:56.130542,find_astronaut,38.87186050415039,39.10188522338867,False
2017-05-03 12:12:13.838825,find_astronaut,39.06478500366211,39.10188522338867,False
2017-05-03 12:12:41.338516,find_astronaut,38.578765869140625,39.10188522338867,False
2017-05-03 12:13:05.663182,find_astronaut,38.64554977416992,39.10188522338867,False
2017-05-03 12:13:36.003501,find_astronaut,38.69377899169922,39.10188522338867,False
2017-05-03 12:13:54.599624,find_astronaut,38.54908752441406,39.10188522338867,False
2017-05-03 12:14:07.712770,find_astronaut,38.96832275390625,39.10188522338867,False
2017-05-03 12:14:37.515087,find_astronaut,38.27083206176758,39.10188522338867,False
2017-05-03 12:14:55.214735,find_astronaut,38.87928009033203,39.10188522338867,False
2017-05-03 12:15:20.095922,get_baseline_values,[38.801368713378906, 38.73088073730469, 38.93122100830078, 38.68635940551758, 38.59360885620117],39.10188522338867,False
2017-05-03 12:15:20.097880,find_range,0.3376121520996094,39.10188522338867,False
2017-05-03 12:15:20.099841,baseline_humidity,38.748687744140625,39.10188522338867,False
2017-05-03 12:15:20.103559,find_astronaut,38.77539825439453,38.748687744140625,False
2017-05-03 12:15:41.169062,find_astronaut,37.87385940551758,38.748687744140625,False
2017-05-03 12:16:03.834892,find_astronaut,38.742008209228516,38.748687744140625,False
2017-05-03 12:16:19.350764,find_astronaut,38.615867614746094,38.748687744140625,False
2017-05-03 12:16:35.000560,find_astronaut,38.58618927001953,38.748687744140625,False
2017-05-03 12:16:55.139957,find_astronaut,38.623287200927734,38.748687744140625,False
2017-05-03 12:17:10.831624,find_astronaut,38.6603889465332,38.748687744140625,False
2017-05-03 12:17:37.584085,find_astronaut,39.339324951171875,38.748687744140625,False
2017-05-03 12:17:57.625442,find_astronaut,38.76055908203125,38.748687744140625,False
2017-05-03 12:18:31.195075,find_astronaut,38.84218215942383,38.748687744140625,False
2017-05-03 12:19:08.225141,find_astronaut,38.41552734375,38.748687744140625,False
2017-05-03 12:19:39.370108,find_astronaut,38.196632385253906,38.748687744140625,False
2017-05-03 12:20:02.439087,find_astronaut,38.44520568847656,38.748687744140625,False
2017-05-03 12:20:36.935145,find_astronaut,38.41552734375,38.748687744140625,False
2017-05-03 12:20:57.521773,find_astronaut,38.42665481567383,38.748687744140625,False
