datetime,temp_h,temp_p,humidity,pressure,pitch,roll,yaw,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
2017-05-03 10:42:34.667421,29.126115798950195,27.097915649414062,39.910675048828125,999.123779296875,5.091807842275187,73.91581542425774,122.89011592432507,-33.6320915222168,12.098773002624512,42.408714294433594,0.00024244592350441962,0.012382421642541885,0.007067208644002676,0.00048126280307769775,0.0011464208364486694,-0.0006874296814203262
2017-05-03 10:42:59.879296,29.202009201049805,27.106250762939453,40.05536651611328,999.11962890625,5.4930289489341915,75.78857133240521,124.49597536046511,-34.34526443481445,12.75281810760498,41.90430450439453,-0.0009873425588011742,0.011896836571395397,0.00682351179420948,0.00034499168395996094,0.0038383901119232178,-0.0003621727228164673
2017-05-03 10:43:28.515736,29.18303680419922,27.104167938232422,39.82905197143555,999.117919921875,4.97849841903926,75.41742568309589,128.27558348109673,-34.83088684082031,13.25511360168457,41.5847282409668,-0.0009873425588011742,0.013353591784834862,0.008041995577514172,0.003855302929878235,0.004046902060508728,-0.00034314393997192383
2017-05-03 10:43:52.525075,29.1640625,27.114582061767578,40.307647705078125,999.145751953125,6.554780574752204,67.5753303271674,132.85365437608118,-35.65205001831055,13.433757781982422,40.9836311340332,-0.0004936712794005871,0.012625213712453842,0.008773086592555046,0.0014419257640838623,0.001503966748714447,0.0026776334270834923
2017-05-03 10:44:15.193921,29.08816909790039,27.100000381469727,39.65467834472656,999.1201171875,8.951512737529896,67.29340743898595,133.92607603804322,-36.23096466064453,13.62773323059082,40.18293762207031,-0.0009873425588011742,0.012868006713688374,0.005361330695450306,0.0004661977291107178,0.002030707895755768,-0.0006679417565464973
2017-05-03 10:44:38.244742,29.069196701049805,27.104167938232422,40.0776252746582,999.111083984375,8.493732968788132,68.46952503292714,135.0421289484233,-36.76383972167969,13.672460556030273,39.71800994873047,-0.0004936712794005871,0.012625213712453842,0.006336118094623089,-0.0028520971536636353,-0.0016817748546600342,0.0014831488952040672
2017-05-03 10:44:56.681954,29.08816909790039,27.102083206176758,39.92180252075195,999.120361328125,5.79932963603706,68.39840910328896,136.23612797761157,-37.25589370727539,13.908971786499023,39.217288970947266,-0.0004936712794005871,0.012382421642541885,0.007310905493795872,0.0020326077938079834,0.0010113641619682312,0.0002627987414598465
2017-05-03 10:45:22.093368,29.10714340209961,27.100000381469727,39.90696334838867,999.107666015625,8.182214017159374,69.28836226157411,139.04998833073842,-38.01051330566406,14.276525497436523,38.79944610595703,-0.00024683563970029354,0.013596383854746819,0.0075546023435890675,0.00046759843826293945,0.0006905347108840942,0.0008756127208471298
2017-05-03 10:45:37.196866,29.1640625,27.100000381469727,39.88470458984375,999.13720703125,8.32440916416893,67.83374370422567,139.3217205766782,-38.724971771240234,14.282337188720703,38.65750503540039,0.00024244592350441962,0.012625213712453842,0.004386543296277523,-0.0010598301887512207,0.0012702569365501404,-0.0003236830234527588
2017-05-03 10:46:04.973139,29.22098159790039,27.104167938232422,39.82905197143555,999.1259765625,9.195661264506587,69.29810211133055,139.5896688978178,-39.2923469543457,14.568079948425293,38.54544448852539,-0.0007405069191008806,0.012868006713688374,0.005361330695450306,0.0028792917728424072,0.0006411522626876831,0.0006234152242541313
2017-05-03 10:46:24.655718,29.03125,27.100000381469727,40.06278610229492,999.128173828125,9.131881811810654,68.19275893756904,139.42877696172897,-39.86991500854492,14.730424880981445,38.18590545654297,-0.0012341781985014677,0.014081968925893307,0.0075546023435890675,-0.0016949176788330078,0.0014801770448684692,6.15222379565239e-05
2017-05-03 10:46:45.827857,29.05022430419922,27.112499237060547,39.58789825439453,999.150146484375,9.936296242251505,71.03669261361145,138.85344280718212,-40.150291442871094,14.660785675048828,37.543251037597656,-0.0009873425588011742,0.015053139999508858,0.007067208644002676,-0.0022036880254745483,-8.579343557357788e-05,-0.0014319317415356636
2017-05-03 10:47:12.545404,29.14508819580078,27.114582061767578,40.10730743408203,999.110595703125,10.158343984621327,72.84764213995946,140.85576740388473,-40.91542053222656,14.783920288085938,36.95569610595703,-0.0007405069191008806,0.012382421642541885,0.006092421244829893,0.0019867420196533203,-0.0034330040216445923,0.003081805072724819
2017-05-03 10:47:31.103144,29.14508819580078,27.120834350585938,39.99971389770508,999.171142578125,9.292334908245302,70.22723323469489,142.6544977218076,-41.43926239013672,14.538211822509766,36.40495300292969,-0.0009873425588011742,0.012868006713688374,0.007310905493795872,0.0017642229795455933,0.0004678964614868164,0.000571519136428833
2017-05-03 10:47:45.504215,29.22098159790039,27.116666793823242,39.977455139160156,999.10595703125,8.96243762510733,69.48018812441391,143.10833647139825,-41.65576934814453,14.643717765808105,36.00688934326172,-0.0009873425588011742,0.012868006713688374,0.007310905493795872,0.0008420497179031372,0.0001768842339515686,-0.0009679459035396576
2017-05-03 10:48:04.656278,29.18303680419922,27.125,40.645263671875,999.11279296875,7.567023147484557,68.83368339871554,142.96356378175065,-41.873741149902344,14.46270751953125,35.48486328125,-0.00024683563970029354,0.012625213712453842,0.008529389277100563,-0.00014473497867584229,0.0010407045483589172,-0.0012942077592015266
2017-05-03 10:48:25.430146,29.08816909790039,27.120834350585938,39.86244201660156,999.114990234375,5.939409131951205,67.82567042062671,146.0189942654425,-42.39012908935547,14.560279846191406,34.80595397949219,-0.0009873425588011742,0.012868006713688374,0.00682351179420948,-0.0019770413637161255,0.0018968135118484497,-0.0009709587320685387
2017-05-03 10:48:56.626734,29.069196701049805,27.116666793823242,39.613868713378906,999.102783203125,7.08072477763705,66.63269591981394,147.00032852463326,-42.78285598754883,14.386489868164062,34.522979736328125,-0.0012341781985014677,0.01383917685598135,0.0065798149444162846,-0.0006758719682693481,-0.0011361464858055115,-3.1480565667152405e-05
2017-05-03 10:49:29.685163,29.22098159790039,27.118749618530273,39.94035339355469,999.073974609375,8.5727309367285,64.2974952237216,149.6469312053648,-43.0042839050293,14.058633804321289,34.37391662597656,-0.0004936712794005871,0.012139628641307354,0.0048739369958639145,-0.0012025535106658936,0.0015223398804664612,0.0006264466792345047
2017-05-03 10:50:02.139522,29.069196701049805,27.110416412353516,39.929222106933594,999.098876953125,8.500108096604691,63.10493053425904,153.18723681823585,-44.052703857421875,14.135480880737305,33.6534423828125,-0.0007405069191008806,0.01383917685598135,0.007798299193382263,0.001223146915435791,0.0005473867058753967,0.0006054006516933441
2017-05-03 10:50:21.491290,29.10714340209961,27.131250381469727,39.99600601196289,999.1279296875,9.366512470178932,63.20735605105255,156.3904042936751,-44.43273162841797,13.97558307647705,33.03882598876953,-0.0007405069191008806,0.012382421642541885,0.007798299193382263,2.084672451019287e-05,-0.0019545704126358032,-0.0011812392622232437
2017-05-03 10:50:40.922356,29.18303680419922,27.137500762939453,39.929222106933594,999.1044921875,8.408186556981015,62.41629720176001,154.75404123270175,-44.507965087890625,13.894669532775879,32.16702651977539,-0.0004936712794005871,0.011411250568926334,0.007067208644002676,0.0026363730430603027,-0.0001553744077682495,-0.000848257914185524
2017-05-03 10:51:09.594526,29.08816909790039,27.147916793823242,40.15553665161133,999.12109375,8.180059092476235,65.74291351625804,154.3769601490037,-44.54753494262695,13.864728927612305,31.763837814331055,-0.00024683563970029354,0.013353591784834862,0.00682351179420948,0.002838730812072754,0.0010055378079414368,-0.0011227298527956009
2017-05-03 10:51:39.834245,29.18303680419922,27.152084350585938,40.07020568847656,999.10546875,9.325065174748003,64.90271145588726,159.39221779238233,-44.13638687133789,13.827718734741211,30.778076171875,-0.00024683563970029354,0.012382421642541885,0.006336118094623089,0.0018956661224365234,-0.0008710846304893494,-0.00020274147391319275
2017-05-03 10:52:08.041843,29.18303680419922,27.15833282470703,40.00342559814453,999.109619140625,11.295180306872112,65.33961816652547,162.69801569029016,-44.370845794677734,13.540578842163086,29.558719635009766,-0.00024683563970029354,0.012139628641307354,0.005605027545243502,0.002792924642562866,0.0023552849888801575,-0.0011037671938538551
2017-05-03 10:52:24.342150,29.37276840209961,27.162500381469727,39.91438293457031,999.103759765625,12.294367826779633,64.95124678012938,163.55154344973164,-44.89976501464844,13.201251029968262,28.571996688842773,-0.0019746851176023483,0.01383917685598135,0.007310905493795872,0.00031654536724090576,-0.0004266873002052307,0.0005001099780201912
2017-05-03 10:52:44.904879,29.18303680419922,27.183334350585938,39.96632385253906,999.13916015625,11.663164432369365,62.04407238256183,163.6059663970383,-44.987327575683594,13.0970458984375,27.992483139038086,-0.0004936712794005871,0.012625213712453842,0.004142846446484327,0.0004152357578277588,-0.0018549561500549316,0.0022789649665355682
2017-05-03 10:53:14.908121,29.23995590209961,27.195833206176758,40.83818435668945,999.115478515625,13.399878340175801,63.26779639501799,165.17499745317363,-44.889408111572266,12.9415864944458,27.732234954833984,-0.0,0.01311079878360033,0.0048739369958639145,-0.0039058178663253784,-0.0015511587262153625,0.0007570264860987663
2017-05-03 10:53:34.722382,29.296875,27.212499618530273,40.07391357421875,999.12744140625,12.672882396429753,63.086782721634314,166.71695363943903,-45.24652099609375,12.753665924072266,27.420413970947266,-0.0004936712794005871,0.012868006713688374,0.0038991495966911316,0.00211237370967865,0.0007793903350830078,-0.00017364602535963058
2017-05-03 10:54:00.772923,29.31584930419922,27.24791717529297,38.4637565612793,999.12451171875,10.23600579680531,63.05849207809212,163.0300038650878,-45.24761199951172,12.07436752319336,26.734188079833984,-0.0,0.013596383854746819,0.006092421244829893,0.00021162629127502441,0.0008015558123588562,0.0010491963475942612
2017-05-03 10:54:31.081487,29.258928298950195,27.270832061767578,39.99600601196289,999.143310546875,8.36448786044492,63.432697652149606,159.5340125195518,-45.168540954589844,11.41688060760498,25.894847869873047,-0.00024683563970029354,0.013353591784834862,0.00682351179420948,-0.0007130801677703857,0.0017836615443229675,0.0007296642288565636
2017-05-03 10:54:50.369808,29.334821701049805,27.28333282470703,39.877281188964844,999.106201171875,5.890506258154383,61.413755205196374,157.44058685969955,-45.161338806152344,11.713478088378906,25.535083770751953,-0.0004936712794005871,0.01311079878360033,0.007310905493795872,-0.0022235065698623657,0.0011750757694244385,0.0006918441504240036
2017-05-03 10:55:21.600651,29.44866180419922,27.293750762939453,39.78453063964844,999.0712890625,5.580571056639422,60.99534464683056,155.72052666063692,-44.71628189086914,11.713933944702148,25.404407501220703,-0.0007405069191008806,0.013596383854746819,0.007310905493795872,0.0008462667465209961,-0.0023661628365516663,0.0009612599387764931
2017-05-03 10:55:44.164106,29.44866180419922,27.302082061767578,40.133277893066406,999.074462890625,4.503795149081497,60.769197083411434,152.17912821749866,-44.337913513183594,11.122517585754395,24.31168556213379,-0.0009873425588011742,0.011896836571395397,0.00682351179420948,-0.0006908625364303589,0.00046622753143310547,3.663264214992523e-05
2017-05-03 10:56:05.333961,29.391740798950195,27.318750381469727,39.75856018066406,999.10107421875,6.6394036303609,63.36365810001912,152.50987329786736,-44.25002670288086,10.369865417480469,23.804889678955078,-0.0007405069191008806,0.013353591784834862,0.005848724395036697,0.0037553906440734863,-0.001396074891090393,-0.0008024880662560463
2017-05-03 10:56:32.061485,29.41071319580078,27.329166412353516,39.55080032348633,999.094970703125,8.624925534818445,65.85390409027075,153.12196753052723,-44.34486770629883,9.906927108764648,22.41857147216797,-0.0009873425588011742,0.012625213712453842,0.005605027545243502,-0.0008866935968399048,-0.00020219385623931885,0.00040109921246767044
2017-05-03 10:56:52.766772,29.37276840209961,27.3125,39.532249450683594,999.118896484375,10.293209484877814,66.22013200337766,153.69243859038502,-44.01252746582031,9.75816535949707,22.21405029296875,0.00048489184700883925,0.012868006713688374,0.006336118094623089,0.0006641149520874023,0.0012875720858573914,0.00014835689216852188
2017-05-03 10:57:08.945889,29.334821701049805,27.308334350585938,39.78453063964844,999.09375,8.186725357106168,66.73663773860319,154.02016472714058,-43.46493148803711,9.19241714477539,21.82274055480957,-0.0004936712794005871,0.011168458499014378,0.005605027545243502,-0.002052098512649536,0.0006966963410377502,0.0010100910440087318
2017-05-03 10:57:28.617408,29.37276840209961,27.320833206176758,39.554508209228516,999.099365234375,9.076548741797088,68.03687353014185,156.253445340438,-42.99814987182617,8.69090747833252,21.038612365722656,-0.0009873425588011742,0.013353591784834862,0.0065798149444162846,-0.001756131649017334,4.6133995056152344e-05,0.0007227277383208275
2017-05-03 10:57:49.791896,29.27790069580078,27.322917938232422,39.49143981933594,999.118408203125,9.96921263140909,68.53179586759013,155.7433258320864,-42.568904876708984,8.615570068359375,20.182479858398438,-0.0007405069191008806,0.01383917685598135,0.007310905493795872,-0.0035068392753601074,-0.0008377730846405029,0.0004093749448657036
2017-05-03 10:58:08.391841,29.27790069580078,27.335416793823242,39.46917724609375,999.08984375,11.10091179763038,72.15323729761177,156.71218816585272,-41.98899459838867,7.958222389221191,19.902666091918945,-0.0004936712794005871,0.012139628641307354,0.00682351179420948,0.004263922572135925,0.0009694844484329224,-0.0010450240224599838
2017-05-03 10:58:28.212935,29.35379409790039,27.34375,39.82534408569336,999.094970703125,12.188131918202899,73.76412375298094,156.49209215003822,-41.96558380126953,7.346981048583984,19.204837799072266,-0.00024683563970029354,0.012382421642541885,0.0065798149444162846,-0.000270843505859375,4.61190938949585e-06,0.0017008548602461815
2017-05-03 10:58:47.348052,29.44866180419922,27.356250762939453,39.435787200927734,999.076904296875,11.819906174763757,71.35963078775882,155.96252026293047,-41.88348388671875,7.168893337249756,18.824535369873047,-0.0009873425588011742,0.012139628641307354,0.0075546023435890675,-0.0002485513687133789,1.9453465938568115e-05,0.00016718730330467224
2017-05-03 10:59:11.905406,29.41071319580078,27.37291717529297,39.40981674194336,999.08837890625,10.100225904973689,70.66689934175778,158.09706366158616,-41.38090515136719,6.868933200836182,18.13915252685547,-0.0007405069191008806,0.013353591784834862,0.007310905493795872,-0.0008025765419006348,0.000538952648639679,-0.001339971087872982
2017-05-03 10:59:34.979563,29.41071319580078,27.368749618530273,39.55821990966797,999.108642578125,9.068478873292719,67.61506836775854,158.90530726683045,-40.821109771728516,6.48629093170166,17.455406188964844,-0.0007405069191008806,0.01311079878360033,0.008041995577514172,0.0025275051593780518,-0.0006828531622886658,0.00048531312495470047
2017-05-03 10:59:54.112907,29.48660659790039,27.368749618530273,39.67694091796875,999.095458984375,8.615487067159133,64.36485454931626,156.68213533350468,-40.33782196044922,6.240952014923096,16.88022232055664,-0.0004936712794005871,0.012868006713688374,0.0075546023435890675,-0.002034500241279602,0.0009222701191902161,0.0007631368935108185
2017-05-03 11:00:10.672812,29.391740798950195,27.385417938232422,39.35416793823242,999.111328125,9.352507167285822,66.84816106737117,158.21105951883368,-39.92344284057617,5.56502103805542,16.31293487548828,0.00024244592350441962,0.011411250568926334,0.006336118094623089,-0.0009076148271560669,0.0008922666311264038,-0.0010741287842392921
2017-05-03 11:00:29.914038,29.334821701049805,27.387500762939453,39.34674835205078,999.065185546875,9.235465045668482,69.75771920095904,158.70320196928978,-39.60113525390625,5.552322864532471,16.31861686706543,-0.0004936712794005871,0.012139628641307354,0.0075546023435890675,0.0002644956111907959,-5.265325307846069e-05,0.0001625698059797287
2017-05-03 11:00:57.670930,29.296875,27.391666412353516,39.650970458984375,999.11328125,9.924967519739392,75.6570355493691,160.46457115245266,-38.83985900878906,4.777752876281738,15.83747386932373,0.00024244592350441962,0.011896836571395397,0.006092421244829893,0.00024338066577911377,-0.002186298370361328,0.001042465679347515
2017-05-03 11:01:25.364944,29.467634201049805,27.402084350585938,39.331905364990234,999.0537109375,8.457031801056715,73.12593136750246,158.34527273602444,-38.070796966552734,4.561734676361084,15.394325256347656,-0.0009873425588011742,0.01311079878360033,0.007067208644002676,-0.0006437599658966064,-0.0021279379725456238,-0.0002073831856250763
2017-05-03 11:01:50.363773,29.4296875,27.391666412353516,39.35045623779297,999.037353515625,10.031330640589415,73.29141319071353,160.24252170253556,-37.27080154418945,4.090950012207031,15.467384338378906,-0.0009873425588011742,0.013353591784834862,0.006092421244829893,0.0005451291799545288,0.0021270811557769775,0.00013594795018434525
2017-05-03 11:02:10.947078,29.391740798950195,27.391666412353516,39.34674835205078,999.0263671875,9.393930557054656,73.85357191035142,157.05675754910152,-36.698631286621094,3.598702907562256,14.738240242004395,-0.0007405069191008806,0.01311079878360033,0.004142846446484327,-0.0010213702917099,-0.00206824392080307,0.0013330299407243729
2017-05-03 11:02:32.129489,29.48660659790039,27.393749237060547,39.435787200927734,999.041259765625,9.965405654720453,74.31447990573305,158.2721623911486,-36.040916442871094,3.409663677215576,14.142942428588867,-0.0007405069191008806,0.012625213712453842,0.00511763384565711,0.0016582757234573364,-0.002081543207168579,0.00012839492410421371
2017-05-03 11:02:57.782647,29.4296875,27.399999618530273,39.32819747924805,999.04052734375,345.1302307994916,78.15629055913598,76.73686113639144,-35.49502944946289,2.746457576751709,14.259820938110352,-0.0007405069191008806,0.013596383854746819,0.006092421244829893,-0.001639246940612793,0.004216015338897705,-0.0004657302051782608
2017-05-03 11:03:28.125646,29.35379409790039,27.40416717529297,38.99800109863281,999.06884765625,346.1985082441747,73.049822569581,89.3065948697493,-34.36198043823242,2.2598724365234375,13.880780220031738,-0.0007405069191008806,0.013596383854746819,0.007798299193382263,0.00048013031482696533,0.004925593733787537,0.001041395589709282
2017-05-03 11:03:45.536943,29.41071319580078,27.410415649414062,39.05736541748047,999.0732421875,348.9139259345678,69.08612036025004,96.66669743632832,-34.240779876708984,1.5936126708984375,13.811447143554688,-0.0009873425588011742,0.01383917685598135,0.005848724395036697,0.0014089345932006836,0.001162886619567871,0.00015617720782756805
2017-05-03 11:04:07.857829,29.50558090209961,27.420833587646484,39.35787582397461,999.046142578125,349.4622338843426,66.82514332986823,104.63138102748019,-33.22270965576172,1.0797836780548096,13.263131141662598,-0.00024683563970029354,0.012625213712453842,0.007310905493795872,0.0014107078313827515,0.0001714751124382019,0.0004412727430462837
2017-05-03 11:04:22.374083,29.41071319580078,27.422916412353516,39.18350601196289,999.07080078125,351.1504525952683,66.63584463702132,110.23465648669438,-32.439876556396484,0.45885539054870605,12.974936485290527,-0.0009873425588011742,0.013596383854746819,0.005848724395036697,0.0004768073558807373,-0.00022426247596740723,-0.0001382855698466301
2017-05-03 11:04:43.555541,29.44866180419922,27.431249618530273,39.18350601196289,999.028564453125,353.81539305326083,64.95407447844576,114.62069661316391,-31.922870635986328,0.19497047364711761,13.097274780273438,-0.0009873425588011742,0.012382421642541885,0.007310905493795872,0.0014164149761199951,0.001563049852848053,-0.00012955348938703537
2017-05-03 11:05:00.368632,29.600446701049805,27.43958282470703,39.28367614746094,999.02294921875,354.37098582667227,66.37823039209594,117.57468512730273,-31.454076766967773,-0.30442163348197937,12.868130683898926,-0.0007405069191008806,0.012382421642541885,0.0075546023435890675,0.0007484704256057739,-0.0005718544125556946,0.0001895017921924591
2017-05-03 11:05:26.020495,29.50558090209961,27.441665649414062,39.36158752441406,999.071044921875,355.7483481143187,61.37887342910511,123.39587777198618,-30.55616569519043,-0.9178075194358826,12.324953079223633,-0.0009873425588011742,0.01383917685598135,0.0065798149444162846,0.0007679611444473267,-0.0024050548672676086,-0.0007540145888924599
2017-05-03 11:05:47.233254,29.5625,27.43958282470703,39.35787582397461,999.01708984375,357.59914517772796,61.81761746063005,128.81366578391032,-29.7597713470459,-1.1458784341812134,11.884925842285156,-0.0007405069191008806,0.012139628641307354,0.006092421244829893,0.00046241283416748047,0.0002773106098175049,0.0004519447684288025
